,station,date,pm25,latitude,longitude,sourceid,pm25_xgb,pm25_rf,pm25_lgbm
5434,dki2,2025-07-31,33.527142857142856,-6.1588,106.904,KLHK,33.03166,33.26209357172266,31.967687762076796
5435,dki2,2025-07-31,33.527142857142856,-6.1588,106.904,KLHK,33.03166,33.26209357172266,31.967687762076796
5436,dki3,2025-07-31,22.273571428571433,-6.3578,106.803,KLHK,21.73982,22.310369558834545,23.046910911306615
5437,dki3,2025-07-31,22.273571428571433,-6.3578,106.803,KLHK,21.73982,22.310369558834545,23.046910911306615
5438,dki3,2025-07-31,22.273571428571433,-6.3578,106.803,KLHK,21.76922,22.394747554417005,22.716099215132925
5439,dki3,2025-07-31,22.273571428571433,-6.3578,106.803,KLHK,21.76922,22.394747554417005,22.716099215132925
5440,dki4,2025-07-31,38.63285714285714,-6.2904,106.905,KLHK,30.610277,34.02708768890418,33.46007722517013
5441,dki4,2025-07-31,38.63285714285714,-6.2904,106.905,KLHK,30.610277,34.02708768890418,33.46007722517013
5442,dki4,2025-07-31,38.63285714285714,-6.2904,106.905,KLHK,30.610277,33.98629182639282,33.46007722517013
5443,dki4,2025-07-31,38.63285714285714,-6.2904,106.905,KLHK,30.610277,33.98629182639282,33.46007722517013
5446,kabupaten_bekasi,2025-07-31,37.32666666666667,-6.3638,107.172,KLHK,38.01593,35.14619226521152,37.067096093405816
5447,kabupaten_bekasi,2025-07-31,37.32666666666667,-6.3638,107.172,KLHK,38.01593,35.14619226521152,37.12259079200047
5448,kabupaten_bogor,2025-07-31,15.4425,-6.4814,106.829,KLHK,15.961032,19.47585080024157,17.271952699680497
5449,kabupaten_bogor,2025-07-31,15.4425,-6.4814,106.829,KLHK,15.961032,19.43582931584019,16.708648594796347
5450,tangerang,2025-07-31,26.599999999999998,-6.1975,106.57,KLHK,28.951132,24.45768102574936,26.59274057166711
5451,tangerang,2025-07-31,26.599999999999998,-6.1975,106.57,KLHK,28.951132,24.45768102574936,26.59274057166711
5452,tangerang,2025-07-31,26.599999999999998,-6.1975,106.57,KLHK,28.951132,24.54531650639221,26.55206312826878
5453,tangerang,2025-07-31,26.599999999999998,-6.1975,106.57,KLHK,28.951132,24.54531650639221,26.55206312826878
5454,tangerang_benteng_betawi,2025-07-31,19.018750000000008,-6.1757,106.645,KLHK,21.677074,22.87506267759535,22.998229863967907
5455,tangerang_benteng_betawi,2025-07-31,19.018750000000008,-6.1757,106.645,KLHK,21.60567,22.89882630295224,23.03080060457125
5456,tangerang_kali_pasir,2025-07-31,11.728333333333332,-6.1874,106.633,KLHK,17.434612,20.720078556272707,14.652499557278391
5457,tangerang_kali_pasir,2025-07-31,11.728333333333332,-6.1874,106.633,KLHK,17.43107,20.56246777004665,14.609074122507806
5458,tangerang_selatan,2025-07-31,33.910000000000004,-6.2988,106.651,KLHK,29.493862,24.558326995637685,30.440002258736914
5459,tangerang_selatan,2025-07-31,33.910000000000004,-6.2988,106.651,KLHK,29.6737,24.511409051683213,30.541550002770997
5460,AHP Capital Place,2025-08-01,47.476190476190474,-6.232,106.8205,IQAir,38.962643,38.96136057930667,38.96260815563125
5461,ANTARA ETP - Bundaran HI,2025-08-01,38.541666666666664,-6.1955,106.8243,IQAir,38.962643,38.96136057930667,38.96260815563125
5462,Agung Sedayu Group - WTP Ebony (BGM),2025-08-01,27.666666666666668,-6.1039,106.7459,IQAir,30.007013,28.65061087155246,29.302824540464147
5463,Agung Sedayu Group - WTP Ebony (BGM),2025-08-01,27.666666666666668,-6.1039,106.7459,IQAir,30.007013,28.65061087155246,29.302824540464147
5464,Agung Sedayu Group - WTP Ebony (BGM),2025-08-01,27.666666666666668,-6.1039,106.7459,IQAir,29.765213,28.708272451030314,29.687586679413933
5465,Agung Sedayu Group - WTP Ebony (BGM),2025-08-01,27.666666666666668,-6.1039,106.7459,IQAir,29.765213,28.708272451030314,29.687586679413933
5466,Ancol,2025-08-01,20.974999999999998,-6.1246,106.8512,IQAir,24.169401,29.36359114117092,24.846643137758708
5467,Ancol,2025-08-01,20.974999999999998,-6.1246,106.8512,IQAir,23.994957,29.37344114515516,24.79572317055531
5468,Antara ETP - Antara Heritage Center,2025-08-01,32.291666666666664,-6.1656,106.8341,IQAir,38.962643,38.96136057930667,38.96260815563125
5469,Ascott Kuningan - myhome,2025-08-01,48.375,-6.2251,106.824,IQAir,38.962643,38.96136057930667,38.96260815563125
5470,Cilandak Barat,2025-08-01,45.958333333333336,-6.2997,106.8006,IQAir,34.136795,34.6163317849901,34.96499816561755
5471,Cilandak Barat,2025-08-01,45.958333333333336,-6.2997,106.8006,IQAir,34.73786,34.726855501598784,35.17199515831269
5472,Cipete Selatan Asem II,2025-08-01,41.21739130434783,-6.2736,106.8042,IQAir,34.498604,35.71891769197252,35.697620517094514
5473,Cipete Selatan Asem II,2025-08-01,41.21739130434783,-6.2736,106.8042,IQAir,35.03301,35.71529956499735,35.79845357147547
5474,DKJ01 Bundaran HI,2025-08-01,38.47,-6.1948,106.8231,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
5475,DKJ02 Kelapa Gading,2025-08-01,35.17947368421053,-6.1539,106.908,UdaraJakarta,39.701557,38.66501213497586,38.85390210513436
5476,DKJ02 Kelapa Gading,2025-08-01,35.17947368421053,-6.1539,106.908,UdaraJakarta,39.64434,38.62839264339871,38.97048867973907
5477,DKJ03 Jagakarsa,2025-08-01,26.071578947368423,-6.3362,106.8186,UdaraJakarta,30.824066,33.67953121715122,29.116693436615115
5478,DKJ03 Jagakarsa,2025-08-01,26.071578947368423,-6.3362,106.8186,UdaraJakarta,30.75742,33.592311940723,29.130932928055707
5479,DKJ04 Lubang Buaya,2025-08-01,44.41421052631579,-6.2903,106.9086,UdaraJakarta,41.44418,39.81701785617403,42.17784083146442
5480,DKJ04 Lubang Buaya,2025-08-01,44.41421052631579,-6.2903,106.9086,UdaraJakarta,41.216522,39.7601228099399,42.11108788733139
5481,DKJ05 Kebun Jeruk,2025-08-01,35.26421052631579,-6.192,106.7708,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
5482,DKJ06 GOR Cendrawasih,2025-08-01,23.57145833333334,-6.1428,106.7223,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
5483,DKJ07 Kebon Bibit Cilangkap,2025-08-01,5.676874999999995,-6.3408,106.9008,UdaraJakarta,15.621124,27.1589867814382,16.391144673583433
5484,DKJ07 Kebon Bibit Cilangkap,2025-08-01,5.676874999999995,-6.3408,106.9008,UdaraJakarta,15.352905,27.119243752161672,16.319128566540996
5485,DKJ08 GOR Ciracas,2025-08-01,35.85520833333334,-6.3247,106.8655,UdaraJakarta,37.004852,37.32836459477741,37.69930627730326
5486,DKJ08 GOR Ciracas,2025-08-01,35.85520833333334,-6.3247,106.8655,UdaraJakarta,36.97321,37.43630400763617,37.64402497125799
5487,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-01,19.250833333333336,-6.1306,106.6879,UdaraJakarta,25.627602,22.598719899830986,21.382770651525856
5488,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-01,19.250833333333336,-6.1306,106.6879,UdaraJakarta,25.627602,22.598719899830986,21.382770651525856
5489,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-01,19.250833333333336,-6.1306,106.6879,UdaraJakarta,25.317072,22.598719899830986,21.239808564519024
5490,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-01,19.250833333333336,-6.1306,106.6879,UdaraJakarta,25.317072,22.598719899830986,21.239808564519024
5491,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-08-01,32.87499999999999,-6.1286,106.8668,UdaraJakarta,35.220737,31.18068979051378,33.81582523309441
5492,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-08-01,32.87499999999999,-6.1286,106.8668,UdaraJakarta,35.289204,31.39360659705268,34.20397806686662
5493,DKJ11 Rusun Penjaringan,2025-08-01,17.530833333333344,-6.128,106.7963,UdaraJakarta,18.133673,22.184681917402436,18.752582256860357
5494,DKJ11 Rusun Penjaringan,2025-08-01,17.530833333333344,-6.128,106.7963,UdaraJakarta,18.133673,22.184681917402436,18.752582256860357
5495,DKJ11 Rusun Penjaringan,2025-08-01,17.530833333333344,-6.128,106.7963,UdaraJakarta,18.205786,22.193307891637534,18.82226419975425
5496,DKJ11 Rusun Penjaringan,2025-08-01,17.530833333333344,-6.128,106.7963,UdaraJakarta,18.205786,22.193307891637534,18.82226419975425
5500,DKJ14 Pulau Panggang,2025-08-01,12.251458333333332,-5.7388,106.6014,UdaraJakarta,12.696944,15.622365111279274,12.716519779076071
5501,DKJ14 Pulau Panggang,2025-08-01,12.251458333333332,-5.7388,106.6014,UdaraJakarta,12.696944,15.622365111279274,12.716519779076071
5502,DKJ14 Pulau Panggang,2025-08-01,12.251458333333332,-5.7388,106.6014,UdaraJakarta,12.696944,15.622365111279274,12.764547967425786
5503,DKJ14 Pulau Panggang,2025-08-01,12.251458333333332,-5.7388,106.6014,UdaraJakarta,12.696944,15.622365111279274,12.764547967425786
5504,DKJ29 Kantor Walikota Jakarta Barat,2025-08-01,27.782173913043483,-6.1858,106.7377,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
5505,DKJ31 Rusun Marunda,2025-08-01,37.495652173913044,-6.0966,106.963,UdaraJakarta,36.918037,37.774952769899365,37.789168492803455
5506,DKJ31 Rusun Marunda,2025-08-01,37.495652173913044,-6.0966,106.963,UdaraJakarta,36.918037,37.774952769899365,37.789168492803455
5507,DKJ31 Rusun Marunda,2025-08-01,37.495652173913044,-6.0966,106.963,UdaraJakarta,36.918037,37.774952769899365,37.77112313119044
5508,DKJ31 Rusun Marunda,2025-08-01,37.495652173913044,-6.0966,106.963,UdaraJakarta,36.918037,37.774952769899365,37.77112313119044
5509,"Duitku PG, Kebon Jeruk",2025-08-01,31.40909090909091,-6.1916,106.7588,IQAir,32.557465,32.25781160885815,31.86623172869349
5510,"Duitku PG, Kebon Jeruk",2025-08-01,31.40909090909091,-6.1916,106.7588,IQAir,32.557465,32.25781160885815,31.86623172869349
5511,"Duitku PG, Kebon Jeruk",2025-08-01,31.40909090909091,-6.1916,106.7588,IQAir,32.86792,32.20392144689652,32.471661653703066
5512,"Duitku PG, Kebon Jeruk",2025-08-01,31.40909090909091,-6.1916,106.7588,IQAir,32.86792,32.20392144689652,32.471661653703066
5513,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-08-01,35.957142857142856,-6.2356,106.8278,IQAir,38.962643,38.96136057930667,38.96260815563125
5514,Gading Harmony,2025-08-01,41.56666666666667,-6.1656,106.8995,IQAir,40.51444,40.79454098085374,41.07782937446655
5515,Gading Harmony,2025-08-01,41.56666666666667,-6.1656,106.8995,IQAir,40.524113,40.76517897998184,41.33456543192097
5516,Graha LMU,2025-08-01,51.36363636363637,-6.1839,106.9227,IQAir,45.883904,45.5896335537157,47.05199676668222
5517,Graha LMU,2025-08-01,51.36363636363637,-6.1839,106.9227,IQAir,45.883904,45.5896335537157,47.05199676668222
5518,Graha LMU,2025-08-01,51.36363636363637,-6.1839,106.9227,IQAir,45.886116,45.55371330425884,47.04739984703404
5519,Graha LMU,2025-08-01,51.36363636363637,-6.1839,106.9227,IQAir,45.886116,45.55371330425884,47.04739984703404
5520,Gran Melia Jakarta,2025-08-01,46.8,-6.2348,106.83,IQAir,38.962643,38.96136057930667,38.96260815563125
5521,INDODAX,2025-08-01,40.34782608695652,-6.2122,106.8214,IQAir,38.962643,38.96136057930667,38.96260815563125
5522,Jakarta-Selatan-CasaGrande,2025-08-01,40.708333333333336,-6.222,106.842,IQAir,38.962643,38.96136057930667,38.96260815563125
5523,Jalan Pasir Putih II,2025-08-01,30.33913043478261,-6.1255,106.8468,IQAir,24.169401,29.36359114117092,24.846643137758708
5524,Jalan Pasir Putih II,2025-08-01,30.33913043478261,-6.1255,106.8468,IQAir,23.994957,29.37344114515516,24.79572317055531
5525,Jeruk Purut,2025-08-01,58.21052631578947,-6.2842,106.8118,IQAir,37.71421,38.444978779686814,40.252694293193166
5526,Jeruk Purut,2025-08-01,58.21052631578947,-6.2842,106.8118,IQAir,38.172783,38.82486580636766,40.459691285888304
5527,Jimbaran 2,2025-08-01,34.333333333333336,-6.1201,106.8571,IQAir,31.727224,30.048094785478384,30.69760819048568
5528,Jimbaran 2,2025-08-01,34.333333333333336,-6.1201,106.8571,IQAir,31.633312,30.20458105511136,30.648076239852752
5529,KRN,2025-08-01,39.625,-6.1439,106.899,IQAir,38.396244,37.8912888585263,38.6099975824046
5530,KRN,2025-08-01,39.625,-6.1439,106.899,IQAir,38.40982,37.991597544618905,38.51984046204901
5531,Kemang Dalam IX,2025-08-01,44.166666666666664,-6.2683,106.8192,IQAir,38.962643,38.96136057930667,38.96260815563125
5532,Kemang V,2025-08-01,48.04545454545455,-6.2631,106.8205,IQAir,38.962643,38.96136057930667,38.96260815563125
5533,Kemayoran,2025-08-01,39.009523809523806,-6.1617,106.8414,IQAir,38.962643,38.96136057930667,38.96260815563125
5534,Layar Permai PIK,2025-08-01,32.43478260869565,-6.1077,106.753,IQAir,30.979994,31.08664715872867,32.08070759572055
5535,Layar Permai PIK,2025-08-01,32.43478260869565,-6.1077,106.753,IQAir,30.979994,31.08664715872867,32.08070759572055
5536,Layar Permai PIK,2025-08-01,32.43478260869565,-6.1077,106.753,IQAir,30.979994,31.07348932517112,32.084984955490214
5537,Layar Permai PIK,2025-08-01,32.43478260869565,-6.1077,106.753,IQAir,30.979994,31.07348932517112,32.084984955490214
5538,Pantai Mutiara,2025-08-01,34.291666666666664,-6.1101,106.7957,IQAir,30.459734,32.214122187379346,32.164809192946514
5539,Pantai Mutiara,2025-08-01,34.291666666666664,-6.1101,106.7957,IQAir,30.459734,32.214122187379346,32.164809192946514
5540,Pantai Mutiara,2025-08-01,34.291666666666664,-6.1101,106.7957,IQAir,30.570595,32.225884054283064,32.42233030257074
5541,Pantai Mutiara,2025-08-01,34.291666666666664,-6.1101,106.7957,IQAir,30.570595,32.225884054283064,32.42233030257074
5542,"Pulo Mas, Kayu Putih",2025-08-01,45.65,-6.1834,106.8874,IQAir,41.768803,43.57684708224284,43.0404329210492
5543,"Pulo Mas, Kayu Putih",2025-08-01,45.65,-6.1834,106.8874,IQAir,41.778477,43.584490285990654,43.39579348798839
5544,"Pulo Mas, Kayu Putih 2",2025-08-01,42.958333333333336,-6.1841,106.8873,IQAir,41.768803,43.57684708224284,43.0404329210492
5545,"Pulo Mas, Kayu Putih 2",2025-08-01,42.958333333333336,-6.1841,106.8873,IQAir,41.778477,43.584490285990654,43.39579348798839
5546,Puretrex Indonesia - Tegal Alur / Kalideres,2025-08-01,28.75,-6.1175,106.7274,IQAir,38.962643,38.96136057930667,38.96260815563125
5547,Puri Indah,2025-08-01,34.04545454545455,-6.1869,106.7369,IQAir,38.962643,38.96136057930667,38.96260815563125
5548,Rembang Bukit,2025-08-01,37.82608695652174,-6.2805,106.7789,IQAir,38.962643,38.96136057930667,38.96260815563125
5549,RespoKare Mask - Wisma 76,2025-08-01,23.37391304347825,-6.1909,106.798,IQAir,32.21223,33.68770793279012,31.575592883814743
5550,RespoKare Mask - Wisma 76,2025-08-01,23.37391304347825,-6.1909,106.798,IQAir,32.138256,33.68244987063938,31.533165466557204
5551,Semanggi,2025-08-01,27.043478260869566,-6.2171,106.8115,IQAir,30.842192,31.260889589521614,31.193526191521936
5552,Semanggi,2025-08-01,27.043478260869566,-6.2171,106.8115,IQAir,31.192799,30.587649718390573,31.642841415716976
5553,Simprug THL Area,2025-08-01,34.73913043478261,-6.2279,106.7936,IQAir,32.90615,31.684504081937995,32.35494148055621
5554,Simprug THL Area,2025-08-01,34.73913043478261,-6.2279,106.7936,IQAir,32.721844,31.639799060821527,32.1698424703079
5555,Taman Patra,2025-08-01,42.75,-6.2362,106.8326,IQAir,38.962643,38.96136057930667,38.96260815563125
5556,Taman Resort Mediterania,2025-08-01,29.533333333333324,-6.12,106.767,IQAir,28.63637,29.365661255640827,29.983193993021867
5557,Taman Resort Mediterania,2025-08-01,29.533333333333324,-6.12,106.767,IQAir,28.780308,29.41626853684111,30.07020741029842
5558,Tatalogam Tower,2025-08-01,36.13636363636363,-6.1891,106.7712,IQAir,38.962643,38.96136057930667,38.96260815563125
5559,US Embassy 2,2025-08-01,25.549882760402586,-6.2367,106.7932,JakartaRendahEmisi,34.28394,36.15435875150893,34.51764791922389
5560,US Embassy 2,2025-08-01,25.549882760402586,-6.2367,106.7932,JakartaRendahEmisi,34.819637,36.21981828901503,34.40977590719459
5561,US Embassy in South Jakarta,2025-08-01,35.900000000000006,-6.2367,106.7932,IQAir,34.28394,36.15435875150893,34.51764791922389
5562,US Embassy in South Jakarta,2025-08-01,35.900000000000006,-6.2367,106.7932,IQAir,34.819637,36.21981828901503,34.40977590719459
5563,"Widya Chandra, JK",2025-08-01,41.16666666666667,-6.2302,106.8147,IQAir,34.014603,31.721988579432164,33.55996545376069
5564,"Widya Chandra, JK",2025-08-01,41.16666666666667,-6.2302,106.8147,IQAir,34.30627,31.14620127783881,33.630873239787526
5565,Wisma Barito Pacific,2025-08-01,37.80833333333334,-6.197,106.7984,IQAir,32.21223,33.68770793279012,31.575592883814743
5566,Wisma Barito Pacific,2025-08-01,37.80833333333334,-6.197,106.7984,IQAir,32.138256,33.68244987063938,31.533165466557204
5567,Wisma Matahari Power,2025-08-01,38.09090909090909,-6.2087,106.7839,IQAir,38.962643,38.96136057930667,38.96260815563125
5568,bekasi,2025-08-01,16.33583333333334,-6.2374,106.993,KLHK,38.962643,38.96136057930667,38.96260815563125
5571,dki2,2025-08-01,35.17947368421053,-6.1588,106.904,KLHK,39.701557,38.66501213497586,38.85390210513436
5572,dki2,2025-08-01,35.17947368421053,-6.1588,106.904,KLHK,39.64434,38.62839264339871,38.97048867973907
5573,dki3,2025-08-01,26.071578947368426,-6.3578,106.803,KLHK,28.3748,29.09897347026401,29.88458272976885
5574,dki3,2025-08-01,26.071578947368426,-6.3578,106.803,KLHK,28.313335,29.09150849766201,29.813606757894213
5575,dki4,2025-08-01,44.41421052631579,-6.2904,106.905,KLHK,37.358707,38.97264798482259,38.28327950774472
5576,dki4,2025-08-01,44.41421052631579,-6.2904,106.905,KLHK,37.234726,38.97264798482259,38.240876303300624
5578,kabupaten_bekasi,2025-08-01,36.04083333333333,-6.3638,107.172,KLHK,38.962643,38.96136057930667,38.96260815563125
5579,kabupaten_bogor,2025-08-01,29.102916666666662,-6.4814,106.829,KLHK,38.962643,38.96136057930667,38.96260815563125
5580,tangerang,2025-08-01,13.506666666666666,-6.1975,106.57,KLHK,17.644857,18.98310108046416,15.315271392748958
5581,tangerang,2025-08-01,13.506666666666666,-6.1975,106.57,KLHK,17.644857,18.98310108046416,15.315271392748958
5582,tangerang,2025-08-01,13.506666666666666,-6.1975,106.57,KLHK,16.933582,18.98310108046416,15.22892720377892
5583,tangerang,2025-08-01,13.506666666666666,-6.1975,106.57,KLHK,16.933582,18.98310108046416,15.22892720377892
5584,tangerang_benteng_betawi,2025-08-01,18.002916666666675,-6.1757,106.645,KLHK,17.829718,19.349192752741025,17.40740524618984
5585,tangerang_benteng_betawi,2025-08-01,18.002916666666675,-6.1757,106.645,KLHK,17.829718,19.349192752741025,17.40740524618984
5586,tangerang_benteng_betawi,2025-08-01,18.002916666666675,-6.1757,106.645,KLHK,17.757208,19.349192752741025,17.215756187695987
5587,tangerang_benteng_betawi,2025-08-01,18.002916666666675,-6.1757,106.645,KLHK,17.757208,19.349192752741025,17.215756187695987
5588,tangerang_kali_pasir,2025-08-01,8.61541666666667,-6.1874,106.633,KLHK,7.4100266,14.296435038249967,9.065187076344104
5589,tangerang_kali_pasir,2025-08-01,8.61541666666667,-6.1874,106.633,KLHK,7.4100266,14.296435038249967,9.065187076344104
5590,tangerang_kali_pasir,2025-08-01,8.61541666666667,-6.1874,106.633,KLHK,7.2304916,14.25250220996714,8.205717058827277
5591,tangerang_kali_pasir,2025-08-01,8.61541666666667,-6.1874,106.633,KLHK,7.2304916,14.25250220996714,8.205717058827277
5592,tangerang_selatan,2025-08-01,33.63791666666667,-6.2988,106.651,KLHK,27.381088,23.910600686603107,26.728819443151863
5593,tangerang_selatan,2025-08-01,33.63791666666667,-6.2988,106.651,KLHK,27.759562,23.84278142187329,26.887712070465707
5594,AHP Capital Place,2025-08-02,48.45,-6.232,106.8205,IQAir,41.16381,42.13299291705832,42.00588668136904
5595,AHP Capital Place,2025-08-02,48.45,-6.232,106.8205,IQAir,41.393913,42.04448868217769,42.03412588040562
5596,ANTARA ETP - Bundaran HI,2025-08-02,42.541666666666664,-6.1955,106.8243,IQAir,46.19132,46.45304010775598,45.93553729621355
5597,ANTARA ETP - Bundaran HI,2025-08-02,42.541666666666664,-6.1955,106.8243,IQAir,46.640602,46.36358077598504,46.68565171905623
5598,Agung Sedayu Group - WTP Ebony (BGM),2025-08-02,34.18181818181818,-6.1039,106.7459,IQAir,37.06467,34.8832308379305,35.21923412934415
5599,Agung Sedayu Group - WTP Ebony (BGM),2025-08-02,34.18181818181818,-6.1039,106.7459,IQAir,37.06467,34.8832308379305,35.21923412934415
5600,Agung Sedayu Group - WTP Ebony (BGM),2025-08-02,34.18181818181818,-6.1039,106.7459,IQAir,37.166115,34.811267551028635,35.14738877659363
5601,Agung Sedayu Group - WTP Ebony (BGM),2025-08-02,34.18181818181818,-6.1039,106.7459,IQAir,37.166115,34.811267551028635,35.14738877659363
5602,Ancol,2025-08-02,26.716666666666665,-6.1246,106.8512,IQAir,30.38907,31.61810154014914,31.05964480007535
5603,Ancol,2025-08-02,26.716666666666665,-6.1246,106.8512,IQAir,30.38907,31.61810154014914,31.05964480007535
5604,Ancol,2025-08-02,26.716666666666665,-6.1246,106.8512,IQAir,30.38907,31.56146296655084,30.905029138740765
5605,Ancol,2025-08-02,26.716666666666665,-6.1246,106.8512,IQAir,30.38907,31.56146296655084,30.905029138740765
5606,Antara ETP - Antara Heritage Center,2025-08-02,40.04347826086956,-6.1656,106.8341,IQAir,39.323483,40.479264800330895,39.48606945205584
5607,Antara ETP - Antara Heritage Center,2025-08-02,40.04347826086956,-6.1656,106.8341,IQAir,39.454327,40.50026495593143,39.55535773139332
5608,Ascott Kuningan - myhome,2025-08-02,46.1578947368421,-6.2251,106.824,IQAir,42.348137,40.70549396249976,42.344151081566885
5609,Ascott Kuningan - myhome,2025-08-02,46.1578947368421,-6.2251,106.824,IQAir,42.564716,40.70024161652326,42.45148423936613
5610,Cilandak Barat,2025-08-02,44.705882352941174,-6.2997,106.8006,IQAir,40.82518,43.65982722433908,41.22327335933659
5611,Cilandak Barat,2025-08-02,44.705882352941174,-6.2997,106.8006,IQAir,40.82518,43.65982722433908,41.22327335933659
5612,Cilandak Barat,2025-08-02,44.705882352941174,-6.2997,106.8006,IQAir,41.022667,43.687052038329135,41.63310938440959
5613,Cilandak Barat,2025-08-02,44.705882352941174,-6.2997,106.8006,IQAir,41.022667,43.687052038329135,41.63310938440959
5614,Cipete Selatan Asem II,2025-08-02,45.476190476190474,-6.2736,106.8042,IQAir,41.265377,40.63268093321058,41.26943265991964
5615,Cipete Selatan Asem II,2025-08-02,45.476190476190474,-6.2736,106.8042,IQAir,41.436882,40.51363133960299,41.227634698677
5616,DKJ01 Bundaran HI,2025-08-02,48.41333333333333,-6.1948,106.8231,UdaraJakarta,46.19132,46.45304010775598,45.93553729621355
5617,DKJ01 Bundaran HI,2025-08-02,48.41333333333333,-6.1948,106.8231,UdaraJakarta,46.640602,46.36358077598504,46.68565171905623
5618,DKJ02 Kelapa Gading,2025-08-02,46.898,-6.1539,106.908,UdaraJakarta,45.57269,47.35892988569921,46.43117160124191
5619,DKJ02 Kelapa Gading,2025-08-02,46.898,-6.1539,106.908,UdaraJakarta,45.57269,47.35892988569921,46.43117160124191
5620,DKJ02 Kelapa Gading,2025-08-02,46.898,-6.1539,106.908,UdaraJakarta,45.828545,47.35892988569921,46.75015992450989
5621,DKJ02 Kelapa Gading,2025-08-02,46.898,-6.1539,106.908,UdaraJakarta,45.828545,47.35892988569921,46.75015992450989
5622,DKJ03 Jagakarsa,2025-08-02,32.38733333333334,-6.3362,106.8186,UdaraJakarta,33.317257,32.81914267056839,34.30963262610155
5623,DKJ03 Jagakarsa,2025-08-02,32.38733333333334,-6.3362,106.8186,UdaraJakarta,33.317257,32.81914267056839,34.30963262610155
5624,DKJ03 Jagakarsa,2025-08-02,32.38733333333334,-6.3362,106.8186,UdaraJakarta,33.076862,32.840311207605424,34.21500696277992
5625,DKJ03 Jagakarsa,2025-08-02,32.38733333333334,-6.3362,106.8186,UdaraJakarta,33.076862,32.840311207605424,34.21500696277992
5626,DKJ04 Lubang Buaya,2025-08-02,58.33416666666667,-6.2903,106.9086,UdaraJakarta,51.01179,51.3037236762883,54.367353352417545
5627,DKJ04 Lubang Buaya,2025-08-02,58.33416666666667,-6.2903,106.9086,UdaraJakarta,51.01179,51.3037236762883,54.367353352417545
5628,DKJ04 Lubang Buaya,2025-08-02,58.33416666666667,-6.2903,106.9086,UdaraJakarta,51.01179,51.343907760783104,54.50946922977046
5629,DKJ04 Lubang Buaya,2025-08-02,58.33416666666667,-6.2903,106.9086,UdaraJakarta,51.01179,51.343907760783104,54.50946922977046
5630,DKJ05 Kebun Jeruk,2025-08-02,50.31133333333333,-6.192,106.7708,UdaraJakarta,43.416416,41.96441725566906,45.44957902412042
5631,DKJ05 Kebun Jeruk,2025-08-02,50.31133333333333,-6.192,106.7708,UdaraJakarta,43.510685,41.720076575067885,45.518176031304165
5632,DKJ06 GOR Cendrawasih,2025-08-02,33.384583333333325,-6.1428,106.7223,UdaraJakarta,36.85222,33.636149268734805,34.82832842399191
5633,DKJ06 GOR Cendrawasih,2025-08-02,33.384583333333325,-6.1428,106.7223,UdaraJakarta,36.963078,33.61152271816622,35.04077518171301
5634,DKJ07 Kebon Bibit Cilangkap,2025-08-02,6.703749999999995,-6.3408,106.9008,UdaraJakarta,15.501835,20.144560273311495,9.489645628846828
5635,DKJ07 Kebon Bibit Cilangkap,2025-08-02,6.703749999999995,-6.3408,106.9008,UdaraJakarta,15.501835,20.144560273311495,9.489645628846828
5636,DKJ07 Kebon Bibit Cilangkap,2025-08-02,6.703749999999995,-6.3408,106.9008,UdaraJakarta,15.501835,20.053428936281605,9.50878156595836
5637,DKJ07 Kebon Bibit Cilangkap,2025-08-02,6.703749999999995,-6.3408,106.9008,UdaraJakarta,15.501835,20.053428936281605,9.50878156595836
5638,DKJ08 GOR Ciracas,2025-08-02,47.02375000000001,-6.3247,106.8655,UdaraJakarta,44.184044,46.92287863987582,46.84882643800529
5639,DKJ08 GOR Ciracas,2025-08-02,47.02375000000001,-6.3247,106.8655,UdaraJakarta,44.184044,46.92287863987582,46.84882643800529
5640,DKJ08 GOR Ciracas,2025-08-02,47.02375000000001,-6.3247,106.8655,UdaraJakarta,44.19947,46.93449419543138,46.842674578922434
5641,DKJ08 GOR Ciracas,2025-08-02,47.02375000000001,-6.3247,106.8655,UdaraJakarta,44.19947,46.93449419543138,46.842674578922434
5642,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-02,33.41874999999999,-6.1306,106.6879,UdaraJakarta,34.70965,33.287540531235145,35.19363303767016
5643,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-02,33.41874999999999,-6.1306,106.6879,UdaraJakarta,34.70965,33.287540531235145,35.19363303767016
5644,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-02,33.41874999999999,-6.1306,106.6879,UdaraJakarta,34.725075,33.25752485178657,35.14908094750936
5645,"DKJ09 TMB Gombol Paya, Kalideres",2025-08-02,33.41874999999999,-6.1306,106.6879,UdaraJakarta,34.725075,33.25752485178657,35.14908094750936
